0: 0,5,9,16,35,38,40,54,68,81,93,119,121,175,200,201,220,238,278,296,325,362,363,365,439,457,460,482,484,500,504,518,524,529,561,612,629,653,658,663,714,718,725,763,790,797,844,848,861,864,874,883,887,900,948,981,1021,0,0,0,0,0,0,0
1: 168,462,509,554,751,771,974,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168
2: 15,17,58,61,76,82,106,110,140,199,212,213,216,249,289,323,394,409,420,427,446,456,486,487,513,517,528,577,582,604,611,613,639,642,655,748,755,761,789,805,837,841,842,855,876,930,937,963,998,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
3: 3,79,124,153,234,292,295,299,356,382,398,493,512,573,580,609,665,717,743,870,884,902,990,1010,1022,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4: 114,189,252,293,337,416,533,569,632,836,862,895,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114
5: 23,108,724,735,758,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
6: 32,43,104,162,182,228,258,266,320,344,385,410,441,515,521,550,558,588,682,701,749,753,775,778,816,847,850,879,882,898,991,994,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
7: 53,107,314,342,649,819,980,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
8: 86,87,90,132,174,222,247,255,275,277,300,318,353,366,392,404,419,438,473,495,534,535,539,545,549,559,568,595,620,656,657,672,695,744,794,812,839,858,877,897,907,908,916,923,931,936,940,954,959,976,992,1008,1012,86,86,86,86,86,86,86,86,86,86,86
9: 36,60,150,191,284,346,383,442,603,624,871,978,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
10: 45,211,279,288,384,413,492,525,654,686,802,822,825,958,995,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
