0: 0,36,70,174,215,382,458,530,537,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1: 54,147,208,261,600,673,699,720,786,861,862,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
2: 113,184,266,375,555,589,656,911,988,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
3: 19,117,156,169,170,205,224,335,359,443,540,582,633,647,655,692,762,767,782,819,822,845,857,868,913,919,981,1005,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
4: 73,77,95,96,153,161,178,211,332,424,501,514,559,599,643,644,690,695,802,821,836,863,898,931,997,1001,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
5: 31,103,109,276,313,379,684,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
6: 90,94,193,196,240,293,297,317,345,390,457,525,526,623,624,700,702,709,799,829,841,970,1010,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
7: 43,172,473,529,860,918,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
8: 2,44,133,168,175,181,185,198,239,245,258,271,274,312,320,321,324,336,343,374,384,404,405,415,453,461,463,497,502,509,519,522,561,566,580,585,601,606,667,668,693,745,753,768,790,795,803,808,812,816,837,844,912,923,939,942,959,961,996,1007,2,2,2,2
9: 188,220,505,711,777,946,972,987,1022,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188
10: 132,143,150,186,187,346,417,470,512,603,622,677,764,773,779,789,792,854,858,867,880,886,896,1015,1016,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132
11: 48,78,79,83,155,252,283,310,381,387,393,400,408,414,418,445,504,513,552,604,791,870,872,921,938,957,980,1014,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
12: 11,18,249,264,299,330,355,356,376,388,435,448,489,490,496,523,524,556,564,571,626,650,713,769,798,843,893,1002,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
13: 32,40,75,105,110,142,154,176,300,347,508,517,576,608,615,658,675,676,686,716,743,788,794,889,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
14: 1,5,34,38,50,69,84,85,86,100,112,140,148,160,219,225,233,241,319,341,373,383,428,479,486,562,569,578,634,727,742,746,818,832,833,869,878,903,924,960,967,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15: 26,42,102,189,339,352,392,402,409,480,483,553,563,653,678,712,719,721,725,729,747,748,750,778,781,846,947,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
16: 13,37,195,270,454,460,495,550,558,610,639,683,714,738,847,891,909,984,1004,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
17: 27,62,139,162,173,199,213,218,263,280,291,294,295,314,328,342,389,399,421,474,507,534,544,579,602,607,629,723,756,758,796,801,815,817,873,930,963,982,992,1018,1019,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
18: 190,333,433,670,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
