-0.087837,1.464596,11.008184
0.827161,2.266346,43.995342
0.094743,1.270851,26.578602
0.344467,0.918622,18.791786
0.299083,0.893965,22.626020
-0.114399,1.478327,14.565355
-0.184910,1.518579,8.989441
-0.176665,1.103033,12.781312
-0.373636,0.999623,19.904732
-0.413615,0.998437,21.728251
0.124147,1.429186,9.968818
-0.420786,1.065441,25.739433
-0.032616,0.943047,13.736850
0.170248,1.293879,11.930279
-0.240883,1.300662,19.061878
0.152029,1.016880,9.273539
0.102792,0.964010,19.451162
-0.256486,1.440706,12.332641
-0.118726,0.932507,26.194147
0.162842,0.973459,12.344735
-0.232942,1.456323,11.483035
0.065206,1.372671,18.679363
-0.114084,1.069692,13.264883
-0.221919,1.479646,10.239154
-0.382089,1.106157,19.410730
-0.206052,1.492773,9.714615
0.062727,1.422313,9.327558
0.297677,0.936631,26.432262
0.171768,1.441263,11.429727
0.201127,1.171164,19.113176
0.137763,0.948548,12.936097
0.050628,1.374406,12.542733
-0.317057,1.245272,26.024914
0.169655,0.877414,19.782450
0.047629,0.913840,18.646088
-0.099828,1.443712,11.780113
0.041548,1.417125,12.197846
-0.253698,1.397081,12.678790
-0.406900,0.931638,26.081760
-0.177520,0.977348,19.603563
-0.133407,1.090272,19.246202
-0.084870,1.132083,12.294111
0.149966,1.018279,12.037093
-0.250701,1.009012,13.513967
-0.162542,0.885272,13.988895
-0.209711,1.508332,9.306784
0.137308,1.482656,9.689412
-0.095940,0.851682,12.676240
-0.270167,1.161110,12.523345
0.181402,1.037070,13.886283
0.107986,1.079139,26.172110
-0.154035,1.255119,26.238447
0.176898,1.462694,11.023963
0.218456,0.925047,12.686952
0.089801,1.471011,10.225249
0.015692,0.914941,13.418859
0.002127,1.283871,18.905657
-0.138418,1.073561,25.986488
0.304095,1.259584,26.442375
0.179972,1.195067,12.211220
0.049754,1.073387,12.543496
-0.224117,1.128021,13.012628
-0.397843,0.984686,19.664095
0.372355,0.904137,22.836082
-0.064481,0.891786,13.140548
0.145081,1.437066,11.764982
0.130160,0.945279,26.568365
0.020632,1.077814,19.102766
0.031246,1.333930,12.741056
-0.031569,1.452338,11.480957
0.007472,0.982762,19.728565
-0.228545,0.942899,13.696569
-0.121534,1.247032,12.616766
0.323719,1.066208,19.007278
0.424217,1.035081,22.588064
0.232700,1.086495,26.337898
0.040510,1.138647,9.357170
-0.260942,1.007067,12.614090
-0.259351,1.069191,25.855148
-0.078542,1.437067,12.330491
-0.035240,1.111068,12.886717
0.131401,1.345944,12.327653
-0.034001,1.493248,9.733569
-0.071920,1.262087,26.388103
0.094945,0.981609,13.283421
-0.168379,1.374615,12.514419
0.047537,0.931066,26.212191
-0.041844,1.016985,12.746742
-0.102498,1.172624,19.083071
-0.260925,1.199351,19.392282
-0.247387,0.874337,13.833088
-0.014069,1.181598,12.752124
0.061773,1.210968,12.333759
0.033134,0.961231,13.043958
0.165862,0.918202,18.738626
0.149788,1.486905,9.224795
-0.058191,1.474208,10.229025
0.203070,1.084269,19.230833
0.073554,1.113563,12.153130
-0.262718,0.918042,13.400732
-0.230081,1.471738,11.036301
-0.394049,0.859137,21.732201
0.190221,1.321858,12.152832
-0.119146,1.292776,18.994394
-0.235565,1.177790,12.680017
-0.044194,1.501863,9.292950
0.004167,1.385741,18.814627
-0.025377,1.300420,12.457837
0.350341,1.048505,18.755789
0.122571,1.277016,18.847515
-0.144954,0.955855,13.853907
-0.242156,0.932277,26.146788
-0.231551,1.445657,11.775362
-0.256048,1.097169,19.311636
0.193897,1.245664,12.046029
0.010408,1.320012,9.274651
0.035196,1.458748,10.987436
-0.306614,0.988438,19.748356
0.030135,1.146565,12.445139
-0.202512,0.990063,13.322334
0.044638,0.978243,12.372157
-0.195672,1.184158,19.208382
0.012277,1.447100,11.819242
-0.113158,1.090970,12.682032
-0.134395,0.966760,13.083524
-0.164099,1.137254,13.112410
0.008885,1.085123,12.650013
-0.056916,1.076450,26.065218
