0: 0,21,57,73,84,89,91,93,117,152,153,154,163,166,194,206,213,234,241,304,316,322,331,339,343,344,351,352,363,371,389,417,454,480,524,526,529,531,532,539,544,549,551,559,569,579,663,704,734,748,752,775,791,807,821,841,850,852,856,860,862,876,880,886
1: 233,474,482,620,649,715,843,869,885,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233
2: 137,161,193,207,276,289,300,302,336,337,364,416,439,468,495,522,546,550,553,557,568,583,585,605,641,665,692,716,739,749,800,810,822,851,912,1000,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
3: 24,132,183,297,379,600,831,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
4: 67,182,401,490,643,741,857,996,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
5: 14,47,272,412,514,755,859,861,888,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
6: 31,217,381,473,521,525,618,672,701,738,942,945,968,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
7: 205,243,278,327,410,427,683,952,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205
8: 25,110,149,176,178,229,274,281,370,418,448,453,463,472,503,582,630,659,662,698,766,815,868,920,921,954,977,1012,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
9: 4,18,95,98,102,104,127,214,240,318,334,335,414,449,487,494,575,680,706,732,783,793,866,990,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10: 64,164,198,408,459,481,499,512,613,648,828,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
11: 20,53,136,177,378,428,444,786,817,893,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
12: 7,32,46,58,61,68,80,172,180,218,263,338,387,435,437,664,684,750,768,769,803,818,824,898,900,909,934,973,979,987,1015,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
13: 35,48,56,77,260,266,286,317,413,424,426,433,485,519,528,535,554,563,574,668,685,743,760,812,823,919,925,939,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
14: 19,36,76,79,83,97,103,107,120,123,126,143,157,160,170,197,215,221,222,230,231,252,254,255,261,273,280,282,285,299,308,323,326,358,366,369,372,390,394,398,402,405,406,415,425,478,479,486,496,498,536,537,538,588,589,593,608,619,637,647,654,677,678,697
15: 94,134,155,181,210,391,422,566,610,756,796,832,908,975,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
16: 22,43,51,82,135,151,186,226,306,340,349,368,383,505,516,556,561,596,611,614,615,623,632,651,674,707,730,758,777,829,830,839,846,882,910,950,955,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
17: 26,141,203,283,310,626,858,907,969,978,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
18: 27,66,138,190,195,211,220,244,275,279,313,355,393,440,458,477,511,573,617,638,669,702,765,788,797,798,802,836,838,902,914,917,951,989,1009,1017,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
19: 74,162,257,270,602,607,631,746,779,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
20: 87,200,208,319,457,518,547,584,606,687,819,879,923,930,935,938,943,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
21: 6,9,52,70,108,118,150,156,196,228,288,312,388,471,500,507,543,560,635,646,671,691,699,722,740,794,937,948,959,984,995,1010,1011,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
22: 5,8,10,13,17,33,34,40,42,49,54,55,60,69,71,72,75,78,100,101,111,116,129,130,139,142,145,148,165,185,188,189,192,225,227,232,239,246,247,248,250,264,265,268,271,277,293,303,305,314,320,328,330,332,333,342,347,353,365,382,397,399,411,419
23: 1,106,173,287,341,520,570,629,782,896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24: 187,315,578,625,686,833,883,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187
25: 3,11,12,23,44,73,85,125,146,153,184,191,202,204,206,216,224,235,237,249,290,292,296,309,321,322,324,339,374,375,403,404,417,441,442,450,454,464,465,475,488,493,501,508,517,529,532,541,548,551,564,587,594,612,636,639,642,653,663,681,689,703,712,713
26: 30,92,99,105,128,159,179,219,301,552,676,700,759,774,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
27: 16,38,39,45,59,62,63,80,124,144,174,201,223,256,329,357,361,387,395,409,430,436,462,469,483,504,523,555,599,609,622,664,682,684,696,719,727,767,792,808,884,898,913,964,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
28: 29,41,81,90,133,169,212,253,267,269,295,298,307,325,345,348,360,367,377,461,470,533,580,592,640,763,781,799,813,936,953,970,980,1013,1014,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29: 6,70,118,119,158,167,251,396,434,455,471,500,543,560,567,576,635,655,671,691,699,742,794,905,937,948,984,1010,1011,1019,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
