0: 3,98,103,118,130,163,176,205,219,283,289,300,301,363,364,387,399,430,474,492,500,501,569,577,627,676,700,721,723,731,739,794
1: 8,35,36,51,60,77,99,121,178,190,210,270,272,275,367,416,428,434,446,472,495,506,514,518,563,608,629,632,667,674,680,681
2: 17,82,101,119,162,169,185,192,276,307,340,352,359,400,413,431,473,522,527,575,599,602,615,625,652,666,668,669,671,719,728,736
3: 7,24,26,63,90,94,120,128,130,136,151,163,170,199,207,208,224,251,269,300,302,303,319,358,361,388,394,414,430,444,453,456
4: 20,69,140,160,182,247,249,252,299,325,466,493,515,546,592,635,649,743,760,775,900,20,20,20,20,20,20,20,20,20,20,20
5: 35,36,60,66,100,178,272,428,472,506,629,632,690,724,734,878,886,915,918,1002,1006,1010,35,35,35,35,35,35,35,35,35,35
6: 1,147,171,181,238,286,357,395,412,481,482,510,596,675,709,733,761,813,940,962,1,1,1,1,1,1,1,1,1,1,1,1
7: 34,62,75,89,200,308,313,320,336,351,638,768,772,789,818,879,974,977,34,34,34,34,34,34,34,34,34,34,34,34,34,34
8: 27,105,106,132,147,195,285,310,357,366,459,526,546,560,621,709,743,940,994,1008,27,27,27,27,27,27,27,27,27,27,27,27
9: 34,52,124,133,290,298,304,336,342,397,424,486,491,503,527,532,597,615,646,679,682,768,789,807,831,838,844,871,949,961,974,1003
10: 18,40,46,86,108,139,142,167,168,183,188,241,244,253,258,294,309,312,314,326,335,341,392,401,431,436,438,445,461,484,499,507
11: 47,52,114,133,183,229,258,290,304,321,323,336,342,397,424,443,486,499,503,527,532,535,545,615,634,636,645,646,679,701,735,789
12: 18,38,68,82,101,109,113,131,142,169,192,196,260,316,346,353,374,400,405,413,417,447,454,455,473,507,524,550,558,576,593,600
13: 10,25,66,104,144,190,201,217,257,291,345,350,355,367,434,464,518,528,608,610,690,697,724,745,773,790,805,810,868,878,922,950
14: 23,38,68,82,101,109,113,114,119,124,131,137,169,192,196,211,226,260,276,298,307,316,340,346,353,368,400,405,413,454,455,473
15: 22,97,110,202,224,228,303,348,409,442,467,496,631,692,713,758,779,817,951,954,984,1004,1018,22,22,22,22,22,22,22,22,22
16: 61,76,85,129,179,205,206,209,219,271,280,284,288,330,356,360,369,370,387,419,435,439,440,460,542,656,678,707,727,747,776,794
17: 61,76,85,96,98,118,158,205,206,209,219,271,280,288,301,356,387,419,435,678,700,723,731,776,794,795,808,855,893,941,968,972
18: 3,12,24,57,130,163,171,176,207,224,230,283,300,302,363,394,399,470,474,492,500,501,523,557,569,624,627,675,676,721,739,826
19: 28,153,165,247,249,343,407,448,555,561,564,592,635,702,774,775,822,841,864,28,28,28,28,28,28,28,28,28,28,28,28,28
20: 67,173,186,212,221,228,240,264,282,328,348,521,547,713,730,828,852,876,909,983,1009,1012,67,67,67,67,67,67,67,67,67,67
21: 14,19,42,109,112,113,114,122,135,150,191,197,203,211,226,265,287,316,334,354,386,402,423,550,566,657,658,659,714,735,738,792
22: 14,18,38,68,82,101,109,113,114,122,131,142,169,192,196,226,260,276,307,316,346,353,368,400,405,413,445,447,454,455,473,507
23: 186,187,212,221,240,264,332,339,488,521,525,540,686,694,786,852,876,946,1012,186,186,186,186,186,186,186,186,186,186,186,186,186
24: 17,82,101,119,162,169,185,192,276,307,340,352,359,400,413,431,473,522,527,575,599,602,615,625,652,666,668,669,671,719,728,736
25: 15,23,63,109,113,136,150,196,232,287,293,316,317,319,331,353,358,374,391,402,405,417,444,453,454,498,509,524,530,550,558,566
26: 41,79,107,141,143,164,216,250,254,266,278,281,311,377,384,429,433,511,553,603,606,637,640,661,703,712,717,740,756,823,829,896
27: 30,76,129,138,179,206,231,237,271,277,280,284,288,305,330,360,370,419,440,452,460,508,542,664,683,707,727,747,776,779,817,884
