0.223544,-0.013797,0.124480
0.052604,-0.035698,0.046503
0.227390,-0.035698,0.051428
-0.193849,0.240518,0.205582
-0.195062,0.047887,0.209447
-0.169259,0.601929,0.135164
-0.221717,0.101842,-0.047237
-0.164276,0.525411,0.300761
-0.189946,0.525411,0.279126
-0.177007,0.525411,0.310575
-0.140879,0.525411,0.272988
-0.273001,0.207156,-0.035926
-0.385173,0.652266,0.155132
-0.399495,0.555628,0.108528
-0.248903,-0.062675,0.063572
-0.265991,0.401095,-0.026549
-0.249585,-0.004287,0.047033
0.315729,-0.035698,0.000561
0.272137,-0.035698,0.014732
-0.205784,0.229151,-0.168218
-0.296644,0.525411,0.104209
-0.222153,0.107658,0.171387
-0.225657,-0.037327,-0.033142
-0.234448,0.476514,0.048719
-0.233179,0.410454,-0.150202
-0.407869,-0.096719,0.018957
-0.402186,-0.090808,0.016323
-0.299827,0.525411,0.062966
-0.400310,0.525411,0.078027
-0.392088,0.525411,0.070638
0.492636,-0.167345,0.163639
-0.155865,-0.655649,0.180007
-0.316441,0.654899,0.034416
0.301881,-0.137034,-0.321937
0.253571,-0.148723,-0.321937
0.485096,-0.114584,-0.321937
0.004371,-0.145748,-0.321937
0.399882,-0.142584,-0.321937
-0.081222,-0.147207,-0.321937
-0.237839,0.109628,0.099472
-0.374071,-0.061084,-0.038200
0.110026,-0.035698,0.128269
0.421139,-0.182425,0.240252
-0.247539,0.000885,-0.073778
-0.155675,-0.248354,0.211095
-0.363860,-0.070840,0.095778
0.456698,-0.251574,0.233431
-0.255552,0.090968,-0.020998
-0.255931,0.429701,-0.021149
-0.250608,0.654899,-0.144424
-0.265385,0.140622,-0.026113
0.440368,-0.671240,0.226611
-0.275369,0.001908,-0.048582
0.268121,-0.035698,-0.066920
-0.243276,0.407631,0.210622
0.322019,-0.035698,0.030286
0.304211,-0.035698,0.036405
-0.221906,0.147139,-0.045456
-0.162325,0.525411,0.157273
-0.261009,0.525411,0.161062
-0.269306,-0.055343,0.084127
-0.179754,-0.211051,-0.203494
0.363243,-0.089861,0.276152
0.223676,-0.090846,0.277137
0.375046,-0.099295,0.285568
0.354112,-0.100546,0.286818
0.379858,-0.068908,0.255180
0.275794,-0.097590,0.283882
0.472195,-0.106798,0.293070
-0.028821,-0.109336,0.295608
0.428508,-0.074156,0.260428
0.105498,-0.100262,0.286534
0.191887,-0.101872,0.288144
0.049081,-0.094995,0.281267
-0.358631,0.525411,-0.074100
-0.371665,0.525411,-0.082569
-0.246819,0.525411,-0.045929
-0.139496,-0.298482,0.192529
0.466530,-0.032932,0.064576
0.459729,-0.069438,-0.197299
0.468804,-0.078494,-0.240285
0.502033,-0.111723,-0.228065
0.490837,-0.100527,0.126658
0.460639,-0.070348,-0.243865
0.481497,-0.091206,0.054592
0.458479,-0.068169,-0.252788
0.484149,-0.093839,-0.271638
0.467080,-0.076789,-0.198208
0.487843,-0.097534,-0.068000
-0.158498,0.560800,0.143803
-0.243731,0.046144,-0.020695
-0.249604,0.252510,0.099832
0.468198,-0.474953,0.238831
0.465451,-0.448525,0.238831
0.474942,-0.507746,0.238831
-0.208569,-0.007489,-0.191407
-0.203492,0.631426,0.088977
-0.261122,0.525411,0.054270
-0.158517,-0.161094,-0.192809
-0.100337,0.561330,0.175612
-0.083969,0.654880,0.184080
0.448116,-0.746774,-0.236136
0.448116,-0.783280,-0.239773
-0.150276,-0.333492,-0.220089
-0.150276,-0.497080,-0.235169
-0.150276,-0.322087,-0.230376
-0.150276,-0.385022,-0.222211
0.293375,-0.035698,0.140355
-0.224161,-0.035698,0.235837
-0.208872,-0.035698,-0.177672
-0.223441,-0.035698,0.108490
-0.215370,-0.035698,0.147535
-0.213249,-0.035698,0.179344
-0.206220,-0.035698,-0.128131
-0.150276,-0.537603,-0.252315
-0.150276,-0.519056,-0.236628
-0.150276,-0.380683,-0.262488
-0.150276,-0.591861,-0.232309
-0.234315,0.654899,0.085870
-0.341032,0.654899,0.084260
-0.257826,0.464787,-0.178108
-0.253677,0.077346,0.048378
-0.231000,-0.062675,-0.030906
-0.155486,-0.198377,0.265808
0.462912,-0.065820,-0.113089
-0.155865,-0.709414,-0.219786
0.224832,-0.017548,0.057869
-0.162950,-0.736809,0.190616
0.425193,-0.211051,0.256942
0.469164,-0.269685,-0.278780
0.424302,-0.209043,-0.294959
-0.207281,0.552066,-0.018611
-0.268852,0.552748,-0.240626
-0.267279,0.605169,-0.241895
0.027578,-0.035698,0.140658
-0.100981,-0.035698,0.129424
-0.037478,-0.035698,-0.109073
-0.013854,-0.035698,0.012061
0.103320,-0.035698,0.197929
0.294720,-0.035698,0.176388
0.140433,-0.035698,0.006472
-0.111420,-0.035698,0.087632
0.008255,-0.035698,0.037598
0.300062,-0.035698,0.147914
0.035459,-0.035698,0.114079
-0.015521,-0.035698,-0.068455
-0.163973,-0.035698,-0.023972
0.197078,-0.035698,0.181390
0.122094,-0.035698,0.191639
-0.059473,-0.035698,0.156534
-0.042063,-0.035698,0.098393
0.084470,-0.035698,0.010318
-0.199381,-0.035698,0.076075
-0.176344,-0.035698,-0.160773
-0.114432,-0.035698,-0.075749
-0.203473,-0.035698,0.144410
0.036122,-0.035698,0.098203
0.176333,-0.035698,0.152006
-0.028328,-0.035698,0.090076
-0.190666,-0.035698,-0.117901
-0.089861,-0.035698,0.200922
-0.166644,-0.035698,0.017991
0.221782,-0.035698,0.150131
-0.142395,-0.035698,-0.204119
-0.138132,-0.035698,0.232655
0.263991,-0.035698,0.212081
0.108094,-0.035698,0.234227
0.132078,-0.035698,0.040023
-0.144460,-0.035698,0.191639
-0.072261,-0.035698,0.096725
