0.255588,0.386444,0.617378,1.201227,1.521660,1.519221,0.980249,0.485936,1.980013,1.173570,-0.028179,1.153223,1.119284,0.579813,0.582057,0.179727,0.176389,-0.403246,0.994496,-0.361409,0.031992,0.883763,0.640811,0.315794,-0.240575,1.010428,0.825605,0.217150,0.220760,1.543849,1.323269,0.558589,1.149461,0.173488,0.694212,0.387575,0.447515,0.193342,0.433835,0.800005,0.567769,0.809578,0.221168,-0.222018,1.328416,1.419887,0.878070,0.785397,-0.482578,1.683025,0.869743,1.743874,0.803116,-0.052056,1.674843,1.921851,0.479520,0.635272,0.699661,1.069492,0.172511,0.722657,0.506919,0.676885
0.262194,0.840929,1.250743,-0.224270,0.373739,-0.251166,1.755666,0.747054,1.413209,0.183516,0.856355,0.219753,0.488542,1.300186,0.357198,-0.475874,1.685407,0.828439,-0.757398,0.170714,0.802509,-0.087569,-0.072086,-0.132805,0.360733,0.568707,-0.072928,0.010316,1.399493,0.523463,0.967036,0.614513,1.193569,0.034010,-0.349889,-0.169941,1.084490,1.675544,-0.104288,-0.370042,1.194046,1.250490,-0.450962,1.709219,1.097176,-0.301048,-0.576268,1.835011,2.340994,0.922467,1.010361,1.751474,2.202776,0.965500,-0.065237,0.204365,1.135430,1.652145,-0.396874,1.628109,1.230025,1.204663,1.279751,-0.050745
2.983772,-0.550029,-0.622625,0.756371,-1.030052,0.787114,0.268645,0.419379,1.943060,-0.151922,0.184940,1.556862,-0.306660,1.008164,1.661599,0.753218,0.604397,-0.060230,0.462162,-0.143144,-0.260718,1.279218,0.140983,-0.464837,0.653485,0.364581,0.679556,1.235429,0.147298,0.649578,0.901393,0.660239,0.994473,-0.171142,0.154224,0.205115,-0.774978,0.191328,0.714942,0.344203,1.080855,0.755638,-0.366868,-0.635637,1.513338,1.438805,1.722632,1.010563,-0.334598,1.288438,2.723508,0.377715,-0.242748,-0.103017,1.059479,0.862818,1.295973,0.598910,0.635517,0.041088,-0.851208,0.182843,-0.380088,0.226824
1.145301,0.153723,-0.231094,0.860028,0.428876,1.941676,0.320803,0.419346,0.687253,1.172874,-0.523570,0.112904,0.362624,-0.556084,-0.345758,0.350071,-0.380092,-0.129188,1.779061,0.420546,-0.215888,0.332191,0.763410,0.796138,-0.053591,0.425889,1.518171,0.384459,0.258550,0.904132,0.448388,1.099228,0.785980,1.291401,1.401793,0.276534,0.577971,-0.593217,-0.255460,0.632608,0.040610,-0.088381,0.968548,-1.157130,-0.011488,0.322603,1.066465,-0.048365,-0.457139,-0.025764,0.345375,2.058046,0.199970,-0.343695,0.219944,1.241618,0.050971,-0.648279,1.304468,1.578080,0.151281,-0.556486,0.060539,1.071308
-1.086950,2.227902,1.072571,-1.947381,0.354750,-2.031051,2.263970,-0.520177,0.463393,0.837238,-0.579790,-1.326790,-1.247156,2.169708,-0.918413,-1.542217,2.927388,1.680161,-1.919742,1.799607,-0.623313,-1.785457,-1.595433,0.706376,1.957009,-0.369797,-0.572982,-1.213599,1.678997,-0.693028,0.638016,1.220407,-1.541802,2.090138,-1.128261,-1.594479,2.736526,2.434039,-2.224906,-1.075067,-0.831185,0.174248,1.140867,1.316769,-1.293279,-1.992783,-1.902280,0.031757,0.594063,-0.368305,-0.432080,-0.733601,0.753377,2.204494,-1.956449,-2.107603,1.800537,1.074518,-2.329144,-0.773336,2.425257,-1.147212,1.992640,1.707806
3.063065,0.076014,-1.225390,1.128815,-0.560733,1.548103,-0.271342,-0.122605,1.561684,-0.638152,0.747133,0.697955,0.073248,0.236961,1.156121,0.941335,-0.452124,-0.216949,1.553969,-0.118364,-0.471024,0.887480,0.578011,0.419381,-0.011630,1.234163,0.488983,1.338037,-0.621478,0.009977,-0.018186,1.750631,0.851497,0.370611,0.915306,0.704791,-0.825748,-0.417943,1.254931,0.901793,1.085774,-0.372221,0.187517,-1.444323,0.508248,1.394376,1.079095,0.426505,-0.528013,0.609953,2.520200,0.166103,-0.203726,-1.113476,0.499246,1.313513,0.097773,0.462293,1.290919,0.708313,-1.215162,-0.531034,-1.167769,0.558368
1.978506,0.735053,-0.738033,0.725008,1.200675,1.133775,-1.014599,0.772480,2.095330,-1.363085,1.814404,-0.759531,0.172540,0.320179,0.132179,1.056926,1.275802,1.105839,0.025187,0.093537,1.152860,0.823809,2.735411,1.715908,-0.617775,0.462681,1.327328,1.071089,-0.605824,-1.176462,-1.677708,-0.353783,-0.731275,0.120405,0.077967,2.045015,-0.829662,-0.822017,1.053740,0.089992,1.084420,-1.388874,-0.067009,0.087616,-0.190395,0.335245,-0.388228,2.743783,0.404754,-0.309592,1.236090,-0.292259,-0.323041,-0.603203,-0.826564,0.034370,-0.298444,0.894490,1.572698,0.986176,-0.383570,0.650504,-1.017646,-0.793429
0.169183,-0.677671,0.737351,0.994921,-0.208563,1.888320,-0.297951,1.546311,0.578505,-0.208901,1.315595,1.175379,1.145566,0.561348,1.201105,1.314822,0.768244,0.485365,0.217128,0.752783,1.179799,1.167131,0.688565,-0.044860,0.546481,-0.072833,0.540716,1.461647,0.340127,0.415430,0.815091,-1.031992,1.240134,-0.993114,-0.384957,0.251803,-0.253795,-0.376354,0.996547,-0.401827,1.488597,-0.590819,-1.349226,0.336953,1.889873,1.432286,0.467254,2.762269,0.975219,1.194551,1.397245,1.960371,-0.420288,0.382826,1.646627,0.498058,1.069875,1.309972,0.280867,2.041706,-0.044087,1.010108,-0.071712,-0.496283
2.275140,0.072869,0.553356,0.860452,-0.463789,1.954213,0.431942,0.477174,2.380875,0.770865,0.335465,1.540785,0.986084,0.592329,1.212019,0.170332,0.649897,-0.520326,0.820843,0.134222,-0.159677,0.487884,0.284147,-0.002634,0.508883,1.214517,-0.646053,0.979776,0.241949,1.074530,1.462178,0.659011,0.773574,-0.439136,0.337252,0.218413,-0.233507,0.524467,0.540417,0.871494,1.357820,0.978737,-0.259597,-0.200808,2.373130,1.972557,1.459163,0.432971,-0.237320,1.201591,0.920212,1.072546,0.211000,-0.673268,1.947811,1.260330,0.596417,1.395771,0.644961,1.302198,-0.912089,0.569435,0.438861,0.827020
0.367137,0.125807,0.515296,0.624058,0.652251,1.099645,-0.065123,1.172755,-0.233917,0.768301,-0.084622,0.819576,0.489044,-0.098271,0.497271,0.888855,-0.251046,0.262829,1.264930,1.017706,0.282323,0.850702,0.376590,0.567292,0.563621,-0.456662,1.752901,0.924541,0.499843,0.165946,1.139377,0.362085,1.543769,0.198188,0.888731,-0.154266,-0.066968,-0.618842,-0.094643,0.076363,0.009485,0.439044,-0.240394,-0.926208,-0.452967,0.310475,1.030061,0.888278,-0.168449,1.106746,0.329214,2.127197,0.305451,-0.063782,0.640302,0.992535,0.883288,-0.826652,0.612560,0.567131,0.982490,-0.312638,-0.307279,0.578819
